OasisID,continent,exact_background_class,background_class,polygon_area_km2,representative_longitude_deg_e,representative_latitude_deg_n
ASYE06006,Asia,BWh_background,BWh oases,48.114336,43.99049655571,12.64039591924
ASYE06005,Asia,BWh_background,BWh oases,65.473877,43.49042551959,13.2780678599
ASYE06017,Asia,BWh_background,BWh oases,1.294797,43.30424717082,13.37980358556
ASYE07239,Asia,BWh_background,BWh oases,24.837083,45.73321336057,13.37160218911
ASYE07297,Asia,BWh_background,BWh oases,16.013834,46.0010114799,13.4185369449
ASYE07032,Asia,BWh_background,BWh oases,609.147186,45.33765091151,13.22295998146
ASYE06011,Asia,BWh_background,BWh oases,9.909144,43.37999002533,13.5935073199
ASYE07080,Asia,BWh_background,BWh oases,182.737281,46.70257292895,13.50970435596
ASYE06015,Asia,BWh_background,BWh oases,1.81835,43.2193493167,13.90365068664
ASYE06016,Asia,BWh_background,BWh oases,1.816116,43.20440745545,13.91632367052
ASYE07110,Asia,BWh_background,BWh oases,99.38816,45.83517569989,15.05556265028
ASYE07341,Asia,BWh_background,BWh oases,10.34933,45.78535467681,15.56027149314
ASYE07055,Asia,BWh_background,BWh oases,320.021648,45.39547910971,15.49476246191
ASYE07021,Asia,BWh_background,BWh oases,945.84961,44.69879330507,16.16477881252
ASYE07161,Asia,BWh_background,BWh oases,57.603695,44.99046064391,16.74288920893
ASYE07343,Asia,BWh_background,BWh oases,9.90264,44.888490423,12.75375463084
ASSA06014,Asia,BWh_background,BWh oases,2.056245,42.94018578994,17.04359713757
ASSA07125,Asia,BWh_background,BWh oases,83.693156,45.86017001574,20.24374498437
ASSA07373,Asia,BWh_background,BWh oases,6.374283,46.07753290833,20.39528171982
ASSA07007,Asia,BWh_background,BWh oases,4402.970909,44.95582544995,20.28411216524
ASSA07187,Asia,BWh_background,BWh oases,45.987373,45.86086363826,20.86191742091
ASSA07486,Asia,BWh_background,BWh oases,1.067574,45.88312042025,20.95565914964
ASSA07356,Asia,BWh_background,BWh oases,8.15404,45.86174405032,21.08467940882
ASSA07089,Asia,BWh_background,BWh oases,144.758606,46.12318136575,21.39861301711
ASSA07290,Asia,BWh_background,BWh oases,16.918505,46.27826444486,21.6011410414
ASSA07213,Asia,BWh_background,BWh oases,32.225303,46.21114219707,22.4255187848
ASSA07211,Asia,BWh_background,BWh oases,33.274883,46.42626783521,22.59865722227
ASSA07147,Asia,BWh_background,BWh oases,64.738061,46.04294643945,22.58786719726
ASSA07427,Asia,BWh_background,BWh oases,3.617298,45.85276525556,23.23052177388
ASSA07384,Asia,BWh_background,BWh oases,5.732339,46.97136503715,23.31290810801
ASSA07325,Asia,BWh_background,BWh oases,12.53171,45.92202205682,23.3601802493
ASSA07233,Asia,BWh_background,BWh oases,26.545421,45.79253494518,23.49821073173
ASSA07225,Asia,BWh_background,BWh oases,27.905728,45.68027104157,23.5553027385
ASSA07191,Asia,BWh_background,BWh oases,44.701841,45.88094496143,23.5786840206
ASSA07306,Asia,BWh_background,BWh oases,15.231365,45.63314197119,23.85188649856
ASSA07198,Asia,BWh_background,BWh oases,42.117367,46.07926980564,24.01639500604
ASSA07164,Asia,BWh_background,BWh oases,56.191779,45.31703726866,24.09720891656
ASSA07172,Asia,BWh_background,BWh oases,51.346618,46.33831939116,24.16574919129
ASSA07139,Asia,BWh_background,BWh oases,69.02239,46.06794761023,24.14649031969
ASSA07381,Asia,BWh_background,BWh oases,5.902334,46.28736926246,24.29680227691
ASSA07216,Asia,BWh_background,BWh oases,31.760356,46.42123225186,24.35500838712
ASSA07309,Asia,BWh_background,BWh oases,14.932857,46.14796990729,24.36660855385
ASSA07112,Asia,BWh_background,BWh oases,94.252182,45.30451541627,24.38297071255
ASSA07353,Asia,BWh_background,BWh oases,8.407486,45.89073667281,24.59192387127
ASSA07247,Asia,BWh_background,BWh oases,23.592973,45.41311098863,24.61846011618
ASSA07435,Asia,BWh_background,BWh oases,3.241981,44.99216403631,24.74398904328
ASSA07111,Asia,BWh_background,BWh oases,94.802193,45.52838627901,25.06844391139
ASSA07406,Asia,BWh_background,BWh oases,4.711062,46.55549765007,25.16449925756
ASSA07073,Asia,BWh_background,BWh oases,204.832556,45.06130880145,25.09670441938
ASSA07416,Asia,BWh_background,BWh oases,4.044025,44.86409761658,25.30370077429
ASSA07208,Asia,BWh_background,BWh oases,36.249924,45.06959468675,25.27599757748
ASSA07380,Asia,BWh_background,BWh oases,6.174099,44.86581027815,25.38698854336
ASSA07447,Asia,BWh_background,BWh oases,2.764594,44.80890425312,25.40323882646
ASSA07072,Asia,BWh_background,BWh oases,209.379576,45.25274617699,25.28709930222
ASYE07388,Asia,BWh_background,BWh oases,5.448614,44.84543069192,12.75885316668
ASYE07029,Asia,BWh_background,BWh oases,703.666103,44.94285446514,12.96907648696
AS2N06001,Asia,BWh_background,BWh oases,16398.604485,43.03838120821,15.703511255
ASSA07167,Asia,BWh_background,BWh oases,54.417432,44.73443867613,17.53589993299
ASSA07019,Asia,BWh_background,BWh oases,1025.431138,44.33933957305,17.67846213245
ASSA07143,Asia,BWh_background,BWh oases,66.384827,46.42168019571,21.80639171705
ASSA07122,Asia,BWh_background,BWh oases,85.254913,46.90196691302,22.08017200861
ASSA07083,Asia,BWh_background,BWh oases,176.467066,46.61141495668,22.05773428286
ASSA07387,Asia,BWh_background,BWh oases,5.467848,46.57537235934,22.17143851147
ASSA07031,Asia,BWh_background,BWh oases,632.588043,46.69849366024,22.34312898383
ASSA07106,Asia,BWh_background,BWh oases,107.012328,46.91646268185,22.9144933761
ASSA07047,Asia,BWh_background,BWh oases,437.93797,46.76514947429,23.2035383233
ASSA07104,Asia,BWh_background,BWh oases,107.563436,46.83300213555,23.46948960121
ASSA07132,Asia,BWh_background,BWh oases,75.958413,46.56956044107,23.61329395671
ASSA07366,Asia,BWh_background,BWh oases,7.048056,46.42575911343,23.68680988292
ASSA07357,Asia,BWh_background,BWh oases,8.00686,46.9700655671,23.97577633341
ASSA07410,Asia,BWh_background,BWh oases,4.312891,46.98922185471,24.05302805767
ASSA07350,Asia,BWh_background,BWh oases,9.174896,46.87707812006,24.0706365911
ASSA07287,Asia,BWh_background,BWh oases,17.347165,45.79025788034,23.33277928849
ASSA07163,Asia,BWh_background,BWh oases,56.752558,45.49799776202,23.55779007889
ASSA07337,Asia,BWh_background,BWh oases,10.443748,45.49319302951,23.89208984489
ASSA07312,Asia,BWh_background,BWh oases,14.448807,45.55553803489,23.9372360449
ASSA07120,Asia,BWh_background,BWh oases,85.473211,45.42762288883,24.01558224694
ASSA07300,Asia,BWh_background,BWh oases,15.772955,45.50069384927,24.081211922
ASSA07328,Asia,BWh_background,BWh oases,12.178924,45.44385357725,24.19941511554
ASSA07468,Asia,BWh_background,BWh oases,1.823239,45.18405590626,24.27433493101
ASSA07199,Asia,BWh_background,BWh oases,41.629749,45.20890401648,24.32183947211
ASSA07273,Asia,BWh_background,BWh oases,19.959459,44.9796197231,24.44949925644
ASSA07286,Asia,BWh_background,BWh oases,17.44993,45.05583647868,24.51401218099
ASSA07039,Asia,BWh_background,BWh oases,507.578897,44.41983814042,24.52764973611
ASSA07183,Asia,BWh_background,BWh oases,47.672064,42.93109344711,24.70671180754
ASSA07313,Asia,BWh_background,BWh oases,14.191846,45.6208410491,24.77449639432
ASSA07252,Asia,BWh_background,BWh oases,23.246443,45.86735674449,24.91963355827
ASSA07267,Asia,BWh_background,BWh oases,21.232679,46.18862268605,24.99852246219
ASSA07472,Asia,BWh_background,BWh oases,1.562841,45.78757237651,25.29021751792
ASSA07119,Asia,BWh_background,BWh oases,85.538287,45.74325935096,25.20622289931
ASSA07222,Asia,BWh_background,BWh oases,29.798254,45.8697328504,25.24750827363
ASSA07407,Asia,BWh_background,BWh oases,4.709124,46.0259138252,25.29946516502
ASSA07095,Asia,BWh_background,BWh oases,133.622479,45.52801781042,25.29248860128
ASSA07244,Asia,BWh_background,BWh oases,24.165517,45.01337601562,25.3677881519
ASSA07155,Asia,BWh_background,BWh oases,60.181514,46.21388723068,25.37205644745
ASSA07253,Asia,BWh_background,BWh oases,23.200579,45.97362387184,25.33975898014
ASSA07364,Asia,BWh_background,BWh oases,7.354213,46.11015265364,25.41395648178
ASSA07428,Asia,BWh_background,BWh oases,3.613077,46.05385617549,25.41657688373
ASSA07330,Asia,BWh_background,BWh oases,11.745073,45.10345185487,25.41446967828
ASYE07308,Asia,BWh_background,BWh oases,14.971191,47.37221633845,13.65951766239
ASYE07154,Asia,BWh_background,BWh oases,61.380134,47.71470147977,13.91747147972
ASYE07224,Asia,BWh_background,BWh oases,29.040256,48.13740109761,14.03863949641
ASYE07158,Asia,BWh_background,BWh oases,58.91749,48.01850278055,14.0759357831
ASYE07464,Asia,BWh_background,BWh oases,2.005251,48.84390099964,14.19707600124
ASYE07128,Asia,BWh_background,BWh oases,78.81555,48.67865146471,14.10303575325
ASYE07355,Asia,BWh_background,BWh oases,8.167766,48.92640063234,14.3108318684
ASYE07376,Asia,BWh_background,BWh oases,6.303389,50.17118498008,14.88240105465
ASYE07382,Asia,BWh_background,BWh oases,5.898549,50.22978867494,14.91366208118
ASYE07200,Asia,BWh_background,BWh oases,40.908145,49.96443717501,14.90848006961
ASYE07363,Asia,BWh_background,BWh oases,7.513657,50.27550346234,14.93187007312
ASYE07236,Asia,BWh_background,BWh oases,25.558258,50.32876558391,14.96267259471
ASYE07138,Asia,BWh_background,BWh oases,69.036097,50.47451908357,15.0325247937
ASYE07413,Asia,BWh_background,BWh oases,4.186428,50.64641551416,15.07597293918
ASYE07237,Asia,BWh_background,BWh oases,25.411806,50.78743252674,15.10141391767
ASYE07402,Asia,BWh_background,BWh oases,4.969712,50.91995335586,15.12665457185
ASYE07129,Asia,BWh_background,BWh oases,78.205726,51.17369339011,15.2111289314
ASYE07347,Asia,BWh_background,BWh oases,9.508654,51.47986873605,15.32631378625
ASYE07276,Asia,BWh_background,BWh oases,19.274586,51.6836441819,15.4282617605
ASYE07179,Asia,BWh_background,BWh oases,50.026976,52.10241234363,15.61342249419
ASYE07477,Asia,BWh_background,BWh oases,1.448936,52.18776546852,15.82392540349
ASYE07397,Asia,BWh_background,BWh oases,5.088477,52.14164891899,15.93461763047
ASYE07405,Asia,BWh_background,BWh oases,4.719078,47.17339065619,16.15317701623
ASYE07149,Asia,BWh_background,BWh oases,63.323512,52.19406371797,16.19861677054
ASSA07401,Asia,BWh_background,BWh oases,4.985678,47.0871744426,17.05993812128
ASSA07150,Asia,BWh_background,BWh oases,62.671915,47.09664812895,17.49377806863
AS2M07265,Asia,BWh_background,BWh oases,21.598923,55.46136387621,22.21176054922
ASSA07152,Asia,BWh_background,BWh oases,61.65501,49.24678413555,22.98019123635
ASSA07386,Asia,BWh_background,BWh oases,5.62029,48.97597225226,23.11536444284
ASSA07248,Asia,BWh_background,BWh oases,23.492187,49.18615561419,23.15443523425
ASSA07437,Asia,BWh_background,BWh oases,3.159789,49.00033748542,23.200652095
ASSA07448,Asia,BWh_background,BWh oases,2.72675,48.93700851128,23.23165739058
ASSA07433,Asia,BWh_background,BWh oases,3.337137,48.88777510937,23.24325006092
ASSA07256,Asia,BWh_background,BWh oases,22.572051,48.98285036831,23.2851620189
ASSA07369,Asia,BWh_background,BWh oases,6.796496,48.91924790371,23.36932741672
ASSA07423,Asia,BWh_background,BWh oases,3.742799,48.88846049861,23.4220680672
ASSA07375,Asia,BWh_background,BWh oases,6.310279,47.0720679068,23.47212911718
ASSA07302,Asia,BWh_background,BWh oases,15.576809,47.07127615401,23.55518092656
ASSA07051,Asia,BWh_background,BWh oases,369.70146,49.08532905069,23.42214406833
ASSA07280,Asia,BWh_background,BWh oases,18.43384,47.11481165408,23.69772486503
ASSA07114,Asia,BWh_background,BWh oases,91.818987,49.44678788465,23.7456562589
ASSA07264,Asia,BWh_background,BWh oases,21.679537,48.80862848515,23.96047180655
AS2K07124,Asia,BWh_background,BWh oases,84.462627,51.66990300581,24.09368594742
ASSA07203,Asia,BWh_background,BWh oases,39.499762,48.71955328615,23.96644567892
ASSA07331,Asia,BWh_background,BWh oases,11.509778,48.82238622673,24.00985597669
ASSA07446,Asia,BWh_background,BWh oases,2.784122,49.35609754391,24.08776206421
ASSA07131,Asia,BWh_background,BWh oases,77.121575,49.40211627277,24.06129118063
ASSA07415,Asia,BWh_background,BWh oases,4.081947,49.35210951602,24.12157138149
ASSA07462,Asia,BWh_background,BWh oases,2.085435,49.34677331683,24.14555921216
ASSA07473,Asia,BWh_background,BWh oases,1.560745,49.26701605662,24.14893257266
ASSA07457,Asia,BWh_background,BWh oases,2.148422,49.28664884156,24.1527362081
ASSA07470,Asia,BWh_background,BWh oases,1.624253,49.35592266046,24.18828089611
ASSA07340,Asia,BWh_background,BWh oases,10.359191,49.29713635297,24.17681418127
ASSA07282,Asia,BWh_background,BWh oases,18.10479,49.29798339901,24.24319478396
ASSA07175,Asia,BWh_background,BWh oases,51.03684,49.43769739228,24.37014882175
ASSA07144,Asia,BWh_background,BWh oases,66.367369,48.87699625218,24.39713202482
ASSA07217,Asia,BWh_background,BWh oases,31.642597,48.92452755358,24.53864246836
ASSA07432,Asia,BWh_background,BWh oases,3.374946,50.70644441175,24.7335746496
ASSA07304,Asia,BWh_background,BWh oases,15.426093,50.74702334311,24.73346624339
ASSA07342,Asia,BWh_background,BWh oases,10.134496,50.40144648512,24.91180108767
ASSA07294,Asia,BWh_background,BWh oases,16.153627,49.76487022802,25.06469664366
ASOM07254,Asia,BWh_background,BWh oases,23.092334,54.03346151868,17.64508975382
ASOM07482,Asia,BWh_background,BWh oases,1.336892,55.61121160799,17.88760363318
ASOM07425,Asia,BWh_background,BWh oases,3.627663,55.02910234088,18.03436122667
ASOM07371,Asia,BWh_background,BWh oases,6.645131,55.22484611343,18.17430414491
ASOM07335,Asia,BWh_background,BWh oases,10.749526,55.67712794776,18.32563028364
ASOM07278,Asia,BWh_background,BWh oases,18.821434,55.77983408153,18.66886053583
ASOM07365,Asia,BWh_background,BWh oases,7.137866,56.27473515745,19.95344740087
ASOM07434,Asia,BWh_background,BWh oases,3.245649,59.25801655037,21.4024853557
ASOM07481,Asia,BWh_background,BWh oases,1.35242,59.31846275039,21.42961965533
ASOM07311,Asia,BWh_background,BWh oases,14.600395,59.20695810447,21.40350527993
ASOM07059,Asia,BWh_background,BWh oases,284.741765,56.84677921175,21.35789375716
ASOM07426,Asia,BWh_background,BWh oases,3.622706,59.33705965779,21.46770856494
ASOM07028,Asia,BWh_background,BWh oases,711.27266,55.80998566852,21.5017947512
ASOM07298,Asia,BWh_background,BWh oases,15.933664,59.54321856139,21.83036077903
ASOM07140,Asia,BWh_background,BWh oases,68.597438,56.02804722702,22.1457738868
ASOM07383,Asia,BWh_background,BWh oases,5.756394,56.97642018675,22.26051417967
ASOM07044,Asia,BWh_background,BWh oases,469.039987,59.25051311819,22.1199342792
ASOM07090,Asia,BWh_background,BWh oases,143.957689,59.71510419366,22.20445938835
ASOM07195,Asia,BWh_background,BWh oases,43.455164,56.49987019513,22.31203919832
ASOM07459,Asia,BWh_background,BWh oases,2.113216,57.15882474306,22.40696621992
ASOM07389,Asia,BWh_background,BWh oases,5.432914,59.77264812258,22.46200091442
ASOM07067,Asia,BWh_background,BWh oases,226.812114,57.45156969011,22.42338330869
ASOM07480,Asia,BWh_background,BWh oases,1.381186,56.85723120757,22.54151196119
ASOM07471,Asia,BWh_background,BWh oases,1.576889,57.1092917771,22.54734162135
ASOM07399,Asia,BWh_background,BWh oases,5.073583,57.04908361561,22.55715512419
ASOM07223,Asia,BWh_background,BWh oases,29.616597,57.61692737371,22.52100667935
ASOM07274,Asia,BWh_background,BWh oases,19.799295,57.21434071618,22.58337287185
ASOM07352,Asia,BWh_background,BWh oases,8.997524,59.09513372386,22.58646453291
ASOM07087,Asia,BWh_background,BWh oases,156.507542,58.77298356018,22.49315063391
ASOM07421,Asia,BWh_background,BWh oases,3.8664,59.25230535555,22.64781595321
ASOM07461,Asia,BWh_background,BWh oases,2.090767,59.31372987445,22.67726405902
ASOM07420,Asia,BWh_background,BWh oases,3.897111,59.3238788275,22.74392449505
ASOM07444,Asia,BWh_background,BWh oases,2.824181,59.2626088707,22.76843052103
ASOM07474,Asia,BWh_background,BWh oases,1.492461,59.21947128868,22.8688344812
ASOM07449,Asia,BWh_background,BWh oases,2.706449,59.20557197518,22.92616576838
ASOM07257,Asia,BWh_background,BWh oases,22.505706,56.57561251912,22.77626335705
ASOM07061,Asia,BWh_background,BWh oases,258.115409,57.22944491825,22.78275590313
ASOM07098,Asia,BWh_background,BWh oases,122.414578,55.31302920154,22.86103409427
ASOM07418,Asia,BWh_background,BWh oases,3.926912,56.32535143311,23.33630462937
ASOM07207,Asia,BWh_background,BWh oases,37.128068,56.24161161447,23.39947153709
ASOM07042,Asia,BWh_background,BWh oases,475.457234,56.64687531315,23.19664354977
ASOM07346,Asia,BWh_background,BWh oases,9.564254,57.69441139536,23.48746320795
ASOM07469,Asia,BWh_background,BWh oases,1.689412,58.72429825335,23.50814068014
ASOM07071,Asia,BWh_background,BWh oases,218.2878,56.29121330119,23.56847176064
ASOM07463,Asia,BWh_background,BWh oases,2.057229,56.24629175876,23.67767813107
ASOM07303,Asia,BWh_background,BWh oases,15.470293,55.86533089733,23.78986655102
ASOM07240,Asia,BWh_background,BWh oases,24.460836,55.94681838731,24.41168315359
ASOM07348,Asia,BWh_background,BWh oases,9.30237,58.64752484371,23.52279049102
ASOM07099,Asia,BWh_background,BWh oases,114.284108,59.47589013262,22.57507641349
ASOM07338,Asia,BWh_background,BWh oases,10.412641,59.06512765688,23.05300455701
ASOM07440,Asia,BWh_background,BWh oases,3.048623,59.13135380963,22.98957412802
ASOM07408,Asia,BWh_background,BWh oases,4.576938,59.23892697002,22.81216946407
ASAE07358,Asia,BWh_background,BWh oases,7.914938,54.22265421283,23.29221619375
ASYE07277,Asia,BWh_background,BWh oases,19.072185,47.95377567698,15.68893967504
ASYE07296,Asia,BWh_background,BWh oases,16.025164,47.91522304352,15.79998802424
ASYE07018,Asia,BWh_background,BWh oases,1440.849322,48.56587037458,15.86601738208
ASSA07156,Asia,BWh_background,BWh oases,60.133679,47.22662148474,24.43353980065
ASOM07205,Asia,BWh_background,BWh oases,37.507324,54.7380071066,16.97833539344
ASOM07040,Asia,BWh_background,BWh oases,488.418827,54.16236415883,17.04341486441
ASOM07085,Asia,BWh_background,BWh oases,171.431091,54.09493241317,17.93453766982
ASOM07035,Asia,BWh_background,BWh oases,566.445764,53.82429081918,18.17779466044
ASOM07443,Asia,BWh_background,BWh oases,2.873825,59.63210915879,21.95820283009
ASOM07231,Asia,BWh_background,BWh oases,26.837654,59.61013863769,22.00785459184
ASOM07395,Asia,BWh_background,BWh oases,5.165132,59.79268975225,22.52060365793
ASAE07174,Asia,BWh_background,BWh oases,51.152368,55.04758285924,23.98198397552
ASAE07012,Asia,BWh_background,BWh oases,1902.653045,53.29719377488,23.77800686713
ASAE07269,Asia,BWh_background,BWh oases,20.799847,54.15284636092,24.26195094356
ASOM07127,Asia,BWh_background,BWh oases,79.910537,57.82695393592,23.44837730267
ASOM07108,Asia,BWh_background,BWh oases,105.315007,57.45446014028,23.51397005385
ASOM07165,Asia,BWh_background,BWh oases,55.130066,58.92431215486,23.22046250571
ASSA07260,Asia,BWh_background,BWh oases,22.005744,47.27112462348,23.92296590898
ASSA07146,Asia,BWh_background,BWh oases,65.032255,47.35837212802,23.99281186386
ASSA07151,Asia,BWh_background,BWh oases,61.739125,47.54466660821,24.0565104052
ASSA07168,Asia,BWh_background,BWh oases,53.566406,48.13662684274,25.25328345787
ASSA07451,Asia,BWh_background,BWh oases,2.554414,44.04722071288,26.02043713957
ASSA07024,Asia,BWh_background,BWh oases,848.9068,44.93579670787,25.97777405625
ASSA07100,Asia,BWh_background,BWh oases,113.203654,44.1665951731,26.83218337486
ASSA07299,Asia,BWh_background,BWh oases,15.870406,42.13631185624,27.62115842706
ASSA07394,Asia,BWh_background,BWh oases,5.257702,42.12863077234,27.76319859004
ASSA07049,Asia,BWh_background,BWh oases,384.276939,38.39733612775,27.66868959749
ASSA07162,Asia,BWh_background,BWh oases,57.398941,38.66863381168,27.81281104824
ASSA07105,Asia,BWh_background,BWh oases,107.241628,45.54374539013,27.95228177609
ASSA07101,Asia,BWh_background,BWh oases,113.199545,38.51415901601,27.96226878072
ASSA07362,Asia,BWh_background,BWh oases,7.636311,42.17534515876,28.03422470654
ASSA07385,Asia,BWh_background,BWh oases,5.712976,45.67030667203,28.11935500259
ASSA07075,Asia,BWh_background,BWh oases,201.966476,46.00360871176,28.38326104255
ASSA04018,Asia,BWh_background,BWh oases,8.360288,44.7397848242,28.88166504974
ASSA04019,Asia,BWh_background,BWh oases,6.173497,44.31643720812,29.15352924327
ASSA07176,Asia,BWh_background,BWh oases,50.664017,43.52184146836,29.62143847201
ASSA07324,Asia,BWh_background,BWh oases,12.726379,42.24060550653,30.36102025073
ASSA07476,Asia,BWh_background,BWh oases,1.468677,42.0064651237,30.45564664588
ASSA07485,Asia,BWh_background,BWh oases,1.078222,41.9346539657,30.50335109526
ASSA07084,Asia,BWh_background,BWh oases,176.025792,41.06191529499,30.98009570132
ASSA03007,Asia,BWh_background,BWh oases,579.06551,37.51978675164,31.19490963677
ASSY03012,Asia,BWh_background,BWh oases,35.263668,36.69835770112,33.40338814067
ASJO07314,Asia,BWk_background,BWk oases,13.656516,35.50018802856,30.07654291508
ASJO07436,Asia,BWk_background,BWk oases,3.16141,35.57283223768,30.14480786741
ASJO07484,Asia,BWk_background,BWk oases,1.174727,35.51247072454,30.18869700114
ASJO07400,Asia,BWk_background,BWk oases,5.066197,35.54092829124,30.21626046468
ASJO07159,Asia,mixed_BWh_BWk,BWh/BWk oases,57.773235,35.718432015,30.20298565061
ASJO07442,Asia,BWk_background,BWk oases,2.946445,35.54436995494,30.28181498554
ASJO03022,Asia,BWk_background,BWk oases,11.620495,35.48816268691,30.31991714198
ASJO03020,Asia,BWh_background,BWh oases,12.828941,37.24049602204,31.65387733519
ASJO03008,Asia,BWh_background,BWh oases,290.253407,36.9167162616,31.83977800531
ASJO03037,Asia,BWh_background,BWh oases,1.440938,35.2409338646,30.54032557083
ASJO03016,Asia,BWh_background,BWh oases,17.779283,35.34953356017,30.57683242969
AS2J03017,Asia,BWh_background,BWh oases,17.156826,35.24698433421,30.66814857679
ASJO03025,Asia,BWh_background,BWh oases,9.465491,35.39242700207,30.83205397314
ASJO03033,Asia,non_BWh_BWk_background,non-BW oases,2.141677,35.87405701292,31.23787325484
ASJO03028,Asia,non_BWh_BWk_background,non-BW oases,5.294842,35.55226570962,31.24916790599
ASJO03026,Asia,BWh_background,BWh oases,9.128036,36.03680931208,31.24230618905
ASJO03015,Asia,BWh_background,BWh oases,23.525213,35.51962406439,31.27752735072
ASJO03029,Asia,BWh_background,BWh oases,4.701349,36.0728657563,31.36900685163
AS2I03002,Asia,mixed_BWh_BWk,BWh/BWk oases,16546.081074,36.24065480024,32.58354674963
ASJO03032,Asia,non_BWh_BWk_background,non-BW oases,2.823459,36.14976123265,31.71878637893
ASJO03035,Asia,mixed_BWh_BWk,BWh/BWk oases,1.540476,36.20496971799,31.73811430448
ASJO03031,Asia,non_BWh_BWk_background,non-BW oases,3.491645,36.12826868699,31.74507418033
AS2J03013,Asia,BWh_background,BWh oases,30.516423,35.28076391963,30.79231278239
ASIL03023,Asia,BWh_background,BWh oases,11.395992,35.15711948741,30.37347959908
ASIL03018,Asia,BWh_background,BWh oases,14.204779,35.1939874894,30.58207302019
ASIL03014,Asia,mixed_BWh_BWk,BWh/BWk oases,23.87201,34.79741984667,30.63536227827
ASIL03019,Asia,BWh_background,BWh oases,14.064054,34.67376929376,30.76481237055
ASIL03034,Asia,BWh_background,BWh oases,2.101112,34.75163477753,30.8111684965
ASIL03038,Asia,BWh_background,BWh oases,1.224927,34.73873330626,30.82862289631
ASIL03036,Asia,BWh_background,BWh oases,1.483658,34.72944350387,30.8525036949
ASIL03027,Asia,BWh_background,BWh oases,9.126984,34.79925309285,30.87306111818
ASIL03030,Asia,BWh_background,BWh oases,3.588242,35.14201847654,31.00210047702
ASIL03021,Asia,BWh_background,BWh oases,12.276907,35.20149628959,31.06652152487
ASIL03010,Asia,BWh_background,BWh oases,41.841234,34.42033804032,30.9083086687
ASIL03004,Asia,BWh_background,BWh oases,2731.868038,34.65245321304,31.33243680879
ASSA06004,Asia,BWh_background,BWh oases,65.762867,38.06859348365,26.45923578414
ASSA06002,Asia,BWh_background,BWh oases,241.123858,37.96467789999,26.72193685932
ASSA06007,Asia,BWh_background,BWh oases,43.634832,37.84398692842,26.8805005814
ASSA07030,Asia,BWh_background,BWh oases,672.765143,42.98328977021,27.71754932826
ASSA07345,Asia,BWh_background,BWh oases,9.750976,47.00002960453,27.17731325212
ASSA07315,Asia,BWh_background,BWh oases,13.589437,46.97988589687,27.25351196331
ASSA07441,Asia,BWh_background,BWh oases,3.041434,46.86071616963,27.61784305897
ASSA03006,Asia,BWh_background,BWh oases,635.753812,38.77682703879,29.80028166948
ASSA03003,Asia,BWh_background,BWh oases,8422.656607,38.82078445363,30.13236780952
AS2J03009,Asia,BWh_background,BWh oases,105.255133,35.4334026939,30.97971044991
ASJO03024,Asia,BWh_background,BWh oases,11.327531,35.5248950957,31.15460708245
AS3B03005,Asia,BWh_background,BWh oases,1232.271571,35.54665220301,32.14694868674
ASSA07258,Asia,BWh_background,BWh oases,22.140098,45.91887743295,25.52613215716
ASSA07196,Asia,BWh_background,BWh oases,43.139665,45.79201142487,25.63568973417
ASSA07186,Asia,BWh_background,BWh oases,46.085446,44.8544008335,25.69635913586
ASSA07141,Asia,BWh_background,BWh oases,67.076403,45.89474870981,25.7165852096
ASSA07327,Asia,BWh_background,BWh oases,12.40425,44.68862631028,25.79284233869
ASSA07379,Asia,BWh_background,BWh oases,6.259641,44.60175090311,25.83824146482
ASSA07192,Asia,BWh_background,BWh oases,44.608794,45.77617154296,25.82861521651
ASSA07238,Asia,BWh_background,BWh oases,24.974796,44.75106342455,25.86398430301
ASSA07279,Asia,BWh_background,BWh oases,18.686112,44.62571116733,25.92094975815
ASSA07034,Asia,BWh_background,BWh oases,577.053396,45.47413704414,25.81960833035
ASSA07431,Asia,BWh_background,BWh oases,3.422739,46.16001338524,26.14694292341
ASSA07259,Asia,BWh_background,BWh oases,22.088714,41.26813712812,27.64263452465
ASSA07046,Asia,BWh_background,BWh oases,442.259992,41.68925992783,27.50668613083
ASSA07130,Asia,BWh_background,BWh oases,77.577191,41.00933584626,28.01495705235
ASSA07011,Asia,BWh_background,BWh oases,2505.053391,36.49152331953,28.5449235308
ASJO07135,Asia,BWh_background,BWh oases,72.503217,35.99719694627,29.30195492684
AS2J06003,Asia,BWh_background,BWh oases,81.539767,35.00239030344,29.57073198034
ASIL06009,Asia,BWh_background,BWh oases,22.189476,35.01787793542,29.76551733967
ASJO06012,Asia,BWh_background,BWh oases,7.757632,35.12682191084,29.90717827439
AS2J06008,Asia,BWh_background,BWh oases,30.648193,35.07855039308,29.94795750858
AS2J06013,Asia,BWh_background,BWh oases,5.170157,35.13720125178,30.07664641271
AS2J06010,Asia,BWh_background,BWh oases,15.925909,35.1965627728,30.1590190538
ASJO07393,Asia,BWh_background,BWh oases,5.290044,36.16874914598,30.23155945603
ASJO07424,Asia,BWk_background,BWk oases,3.697377,35.60854442494,30.2417811344
ASJO07178,Asia,BWk_background,BWk oases,50.348994,35.61624855332,30.35161957177
ASJO07096,Asia,BWh_background,BWh oases,126.220406,36.15229533893,30.3326633132
ASJO07450,Asia,non_BWh_BWk_background,non-BW oases,2.685542,35.58733253376,30.4178862129
ASJO07283,Asia,BWh_background,BWh oases,17.992333,35.83475779418,30.40979073665
