baseline_id,exact_background_class,feature_count,polygon_area_km2,area_share_pct,pop_ssp2_2050_million,pop_ssp2_2050_share_pct,pop_ssp2_2080_million,pop_ssp2_2080_share_pct,pop_ssp5_2050_million,pop_ssp5_2050_share_pct,pop_ssp5_2080_million,pop_ssp5_2080_share_pct,pop_ssp2_2050_2080_change_million,pop_ssp2_2050_2080_change_pct,pop_ssp5_2050_2080_change_million,pop_ssp5_2050_2080_change_pct,background_class
analysis_release_3437,BWh_background,1822,1265408.631813,55.67912130339322,754.2248908884883,73.93697108921455,900.3846871923386,76.74131446095737,695.992621668138,72.9470652911118,740.9085501719201,74.64721380944806,146.15979630385027,19.378808372615737,44.91592850378208,6.453506417371019,BWh oases
analysis_release_3437,BWk_background,742,543145.009263,23.89887036945414,99.7011065710744,9.773739799841891,95.8898567816058,8.172855177979521,96.27402805600371,10.09049175493743,87.03440375914789,8.76879575040592,-3.811249789468605,-3.822675515393263,-9.239624296855824,-9.597213790079527,BWk oases
analysis_release_3437,mixed_BWh_BWk,131,320847.98574199993,14.117600804163144,134.68192293011998,13.202923375007504,145.35173978603754,12.388575382318509,130.41301613858624,13.66860295195537,133.12038398279364,13.41200039229353,10.66981685591756,7.922233826029955,2.707367844207397,2.075995114882056,BWh/BWk oases
analysis_release_3437,non_BWh_BWk_background,742,143279.051668,6.304407522989491,31.48376010182403,3.0863657359360417,31.646149109818456,2.6972549787445885,31.426738405382856,3.2938400019953864,31.483486490378247,3.1719900478524723,0.1623890079944274,0.5157865752668449,0.0567480849953909,0.1805726202426116,non-BW oases
